,EntityID,Age,Gender,Primary Language,Race,Ethnicity,Veteran Status
30540,42198,51.0,Female,English,White,Non-Hispanic or Latino,No
30541,42199,35.0,Female,English,White,Non-Hispanic or Latino,No
30542,42200,39.0,Male,English,Asian,Non-Hispanic or Latino,No
30543,42201,32.0,Male,English,White,Non-Hispanic or Latino,No
30544,42202,48.0,Male,English,American Indian or Alaska Native,Client Refused,No
30545,42203,33.0,Female,English,White,Non-Hispanic or Latino,No
30546,42204,28.0,Male,English,White,Non-Hispanic or Latino,No
30547,43196,44.0,Female,English,White,Non-Hispanic or Latino,No
30548,43197,16.0,Female,English,White,Non-Hispanic or Latino,
30549,43198,14.0,Female,English,White,Non-Hispanic or Latino,
30550,43199,28.0,Male,English,White,Non-Hispanic or Latino,No
30551,43200,32.0,Male,English,White,Non-Hispanic or Latino,No
30552,43201,37.0,Female,English,Data Not Collected,Data Not Collected,No
30553,43202,27.0,Female,English,Data Not Collected,Data Not Collected,Client refused
30554,43203,37.0,Male,English,Data Not Collected,Data Not Collected,No
30555,43204,40.0,Male,English,Data Not Collected,Data Not Collected,No
30556,43205,28.0,Female,English,Data Not Collected,Data Not Collected,No
30557,43206,,Male,English,Data Not Collected,Data Not Collected,
30558,43207,28.0,Male,English,Data Not Collected,Data Not Collected,No
30559,43208,56.0,Male,English,Data Not Collected,Data Not Collected,No
30560,43209,33.0,Male,English,Data Not Collected,Data Not Collected,Client refused
30561,43210,37.0,Female,English,Data Not Collected,Data Not Collected,Client refused
30562,43211,41.0,Female,English,Data Not Collected,Data Not Collected,Client refused
30563,43212,63.0,Female,English,Data Not Collected,Data Not Collected,No
30564,43213,27.0,Female,English,Data Not Collected,Data Not Collected,No
30565,43214,27.0,Female,English,White,Non-Hispanic or Latino,No
30566,43215,33.0,Male,English,White,Non-Hispanic or Latino,No
30567,43216,62.0,Male,English,White,Non-Hispanic or Latino,No
30568,43217,31.0,Female,English,White,Non-Hispanic or Latino,No
30569,43218,29.0,Male,English,White,Non-Hispanic or Latino,No
30570,43219,28.0,Female,English,Data Not Collected,Data Not Collected,No
30571,43220,36.0,Male,English,White,Non-Hispanic or Latino,No
30572,43221,32.0,Male,English,White,Client Refused,No
30573,43222,30.0,Male,English,White,Non-Hispanic or Latino,No
30574,43223,29.0,Female,English,White,Non-Hispanic or Latino,No
30575,43224,32.0,Female,English,White,Hispanic or Latino,No
30576,43225,12.0,Female,English,Data Not Collected,Data Not Collected,
30577,43226,8.0,Female,English,White,Hispanic or Latino,
30578,43227,51.0,Male,English,Data Not Collected,Data Not Collected,Client refused
30579,43228,35.0,Female,English,White,Non-Hispanic or Latino,No
30580,43229,53.0,Male,English,Client Refused,Client Refused,No
30581,43230,29.0,Male,English,White,Non-Hispanic or Latino,No
30582,43235,34.0,Male,English,White,Non-Hispanic or Latino,No
30583,43236,36.0,Female,English,White,Non-Hispanic or Latino,No
30584,43237,27.0,Male,English,White,Non-Hispanic or Latino,No
30585,43238,32.0,Male,English,White,Non-Hispanic or Latino,Yes
30586,43239,35.0,Male,English,White,Client Refused,Yes
30587,43240,31.0,Male,English,White,Client Refused,Yes
30588,43241,72.0,Male,English,White,Non-Hispanic or Latino,No
30589,43242,35.0,Male,English,White,Non-Hispanic or Latino,No
30590,43243,26.0,Female,English,Data Not Collected,Data Not Collected,No
30591,43244,63.0,Female,English,White,Non-Hispanic or Latino,No
30592,43245,31.0,Male,English,Data Not Collected,Data Not Collected,No
30593,43246,35.0,Male,English,White,Non-Hispanic or Latino,No
30594,43247,32.0,Female,English,White,Non-Hispanic or Latino,No
30595,43248,43.0,Male,English,Data Not Collected,Data Not Collected,No
30596,43249,41.0,Male,English,Data Not Collected,Data Not Collected,No
30597,43250,26.0,Male,English,Data Not Collected,Data Not Collected,No
30598,43251,28.0,Male,English,Data Not Collected,Data Not Collected,No
30599,43252,5.0,Female,English,Data Not Collected,Data Not Collected,
30600,43253,37.0,Male,English,Data Not Collected,Data Not Collected,No
30601,43254,47.0,Male,English,White,Non-Hispanic or Latino,No
30602,43255,27.0,Female,English,Other,Hispanic or Latino,No
30603,43256,61.0,Male,English,Data Not Collected,Data Not Collected,Yes
30604,43258,31.0,Male,English,Data Not Collected,Data Not Collected,No
30605,43259,46.0,Male,English,Data Not Collected,Data Not Collected,No
30606,43260,23.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
30607,43261,17.0,Male,English,Data Not Collected,Data Not Collected,
30608,43262,34.0,Male,English,Data Not Collected,Hispanic or Latino,No
30609,43263,16.0,Female,English,Data Not Collected,Data Not Collected,
30610,43264,6.0,Male,English,Data Not Collected,Data Not Collected,
30611,43265,5.0,Male,English,White,Non-Hispanic or Latino,
30612,43266,36.0,Male,English,Data Not Collected,Data Not Collected,No
30613,43267,31.0,Male,English,White,Non-Hispanic or Latino,Yes
30614,43268,40.0,Male,English,Data Not Collected,Data Not Collected,No
30615,43270,97.0,Female,English,White,Non-Hispanic or Latino,No
30616,43271,27.0,Female,English,Data Not Collected,Data Not Collected,No
30617,43272,26.0,Female,English,Data Not Collected,Data Not Collected,No
30618,43274,24.0,Female,English,Data Not Collected,Data Not Collected,No
30619,43275,25.0,Female,English,Data Not Collected,Data Not Collected,No
30620,43277,28.0,Female,English,White,Non-Hispanic or Latino,No
30621,43278,33.0,Female,English,White,Non-Hispanic or Latino,No
30622,43280,24.0,Female,English,Data Not Collected,Data Not Collected,No
30623,43281,29.0,Male,English,Data Not Collected,Data Not Collected,No
30624,43282,67.0,Male,English,White,Non-Hispanic or Latino,No
30625,43283,24.0,Female,English,Data Not Collected,Data Not Collected,No
30626,43284,28.0,Female,English,Data Not Collected,Data Not Collected,No
30627,43285,64.0,Female,English,Data Not Collected,Data Not Collected,No
30628,43286,34.0,Male,English,Data Not Collected,Data Not Collected,No
30629,43287,28.0,Female,English,Data Not Collected,Data Not Collected,No
30630,43288,9.0,Male,English,Data Not Collected,Data Not Collected,
30631,43289,40.0,Male,English,Black or African American,Data Not Collected,No
30632,43290,28.0,Female,English,Data Not Collected,Data Not Collected,No
30633,43291,62.0,Male,English,Data Not Collected,Data Not Collected,Yes
30634,43292,52.0,Male,English,White,Non-Hispanic or Latino,No
30635,43293,66.0,Female,English,White,Non-Hispanic or Latino,No
30636,43294,32.0,Female,English,Data Not Collected,Data Not Collected,No
30637,43295,39.0,Male,English,Data Not Collected,Data Not Collected,No
30638,43296,30.0,Male,English,Data Not Collected,Data Not Collected,No
30639,43297,29.0,Female,English,Data Not Collected,Data Not Collected,No
30640,43298,32.0,Male,English,Data Not Collected,Data Not Collected,No
30641,43299,37.0,Female,English,Data Not Collected,Data Not Collected,No
30642,43300,30.0,Male,English,Data Not Collected,Data Not Collected,No
30643,43301,24.0,Male,English,Data Not Collected,Data Not Collected,No
30644,43302,35.0,Female,English,White,Non-Hispanic or Latino,No
30645,43303,45.0,Female,English,White,Non-Hispanic or Latino,No
30646,43304,48.0,Male,English,White,Non-Hispanic or Latino,No
30647,43305,23.0,Female,English,White,Non-Hispanic or Latino,No
30648,43306,17.0,Female,English,White,Non-Hispanic or Latino,
30649,43307,16.0,Male,English,White,Non-Hispanic or Latino,
30650,43308,12.0,Male,English,Data Not Collected,Data Not Collected,
30651,43309,31.0,Female,English,Data Not Collected,Data Not Collected,No
30652,43310,6.0,Male,English,Data Not Collected,Data Not Collected,
30653,43311,5.0,Male,English,Data Not Collected,Data Not Collected,
30654,43312,60.0,Female,English,Data Not Collected,Data Not Collected,No
30655,43313,61.0,Female,English,Data Not Collected,Data Not Collected,No
30656,43314,40.0,Male,English,Data Not Collected,Data Not Collected,Yes
30657,43315,45.0,Female,English,Data Not Collected,Data Not Collected,No
30658,43316,22.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
30659,43317,68.0,Female,English,Data Not Collected,Data Not Collected,Client refused
30660,43318,86.0,Female,English,White,Non-Hispanic or Latino,No
30661,43319,26.0,Female,English,Data Not Collected,Data Not Collected,No
30662,43320,27.0,Female,English,Data Not Collected,Data Not Collected,No
30663,43321,25.0,Female,English,Data Not Collected,Data Not Collected,No
30664,43322,28.0,Male,English,Data Not Collected,Data Not Collected,No
30665,43323,33.0,Male,English,Data Not Collected,Data Not Collected,No
30666,43324,14.0,Male,English,White,Non-Hispanic or Latino,
30667,43325,40.0,Female,English,Data Not Collected,Data Not Collected,Data Not Collected
30668,43326,27.0,Male,English,Data Not Collected,Data Not Collected,No
30669,43327,31.0,Male,English,Data Not Collected,Data Not Collected,No
30670,43328,27.0,Male,English,Data Not Collected,Data Not Collected,No
30671,43329,30.0,Male,English,Data Not Collected,Data Not Collected,No
30672,43330,27.0,Male,English,White,Data Not Collected,No
30673,43331,29.0,Female,English,Data Not Collected,Data Not Collected,No
30674,43332,28.0,Male,English,Data Not Collected,Data Not Collected,No
30675,43333,29.0,Male,English,Data Not Collected,Data Not Collected,No
30676,43334,36.0,Male,English,White,Non-Hispanic or Latino,No
30677,43335,33.0,Male,English,Data Not Collected,Data Not Collected,No
30678,43336,54.0,Male,English,Data Not Collected,Data Not Collected,No
30679,43337,45.0,Male,English,White,Client Refused,No
30680,43338,21.0,Male,English,White,Client Refused,No
30681,43339,61.0,Female,English,Data Not Collected,Data Not Collected,Client refused
30682,43340,32.0,Male,English,Data Not Collected,Data Not Collected,No
30683,43341,57.0,Female,English,Data Not Collected,Data Not Collected,No
30684,43342,24.0,Female,English,White,Hispanic or Latino,No
30685,43343,67.0,Female,English,Asian,Non-Hispanic or Latino,No
30686,43344,37.0,Female,English,White,Non-Hispanic or Latino,No
30687,43345,78.0,Female,English,White,Client Refused,No
30688,43347,42.0,Female,English,White,Non-Hispanic or Latino,No
30689,43348,34.0,Female,English,American Indian or Alaska Native,Non-Hispanic or Latino,No
30690,43349,12.0,Female,English,American Indian or Alaska Native,Non-Hispanic or Latino,
30691,43350,10.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,
30692,43351,8.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,
30693,43352,5.0,Female,English,Data Not Collected,Data Not Collected,
30694,43353,28.0,Female,English,American Indian or Alaska Native,Non-Hispanic or Latino,No
30695,43354,31.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,No
30696,43355,11.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,
30697,43356,5.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,
30698,43358,35.0,Male,English,White,Non-Hispanic or Latino,No
30699,43359,40.0,Female,English,Data Not Collected,Data Not Collected,No
30700,43360,18.0,Male,English,Data Not Collected,Data Not Collected,
30701,43361,7.0,Female,English,Data Not Collected,Data Not Collected,
30702,43362,27.0,Male,English,White,Non-Hispanic or Latino,No
30703,43363,28.0,Female,English,Data Not Collected,Data Not Collected,No
30704,43364,6.0,Female,English,Data Not Collected,Data Not Collected,
30705,43365,29.0,Female,English,Data Not Collected,Data Not Collected,No
30706,43366,71.0,Male,English,Data Not Collected,Hispanic or Latino,Yes
30707,43367,43.0,Male,English,Data Not Collected,Data Not Collected,No
30708,43368,41.0,Female,English,Data Not Collected,Data Not Collected,No
30709,43369,11.0,Female,English,Data Not Collected,Data Not Collected,
30710,43370,24.0,Male,English,Data Not Collected,Data Not Collected,No
30711,43371,23.0,Female,English,Data Not Collected,Data Not Collected,No
30712,43372,38.0,Female,English,Data Not Collected,Data Not Collected,No
30713,43373,10.0,Female,English,Data Not Collected,Data Not Collected,No
30714,43374,8.0,Female,English,Data Not Collected,Data Not Collected,
30715,43375,5.0,Male,English,Data Not Collected,Data Not Collected,
30716,43376,36.0,Male,English,Data Not Collected,Data Not Collected,No
30717,43377,66.0,Female,English,Data Not Collected,Data Not Collected,No
30718,43378,62.0,Female,English,American Indian or Alaska Native,Non-Hispanic or Latino,No
30719,43379,31.0,Female,English,Data Not Collected,Data Not Collected,No
30720,43380,28.0,Male,English,Data Not Collected,Data Not Collected,No
30721,43381,40.0,Male,English,Data Not Collected,Data Not Collected,No
30722,43382,5.0,Female,English,Data Not Collected,Data Not Collected,
30723,43383,57.0,Male,English,White,Non-Hispanic or Latino,Yes
30724,43384,56.0,Female,English,White,Non-Hispanic or Latino,No
30725,43385,21.0,Female,English,White,Non-Hispanic or Latino,
30726,43386,29.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
30727,43387,26.0,Male,English,Data Not Collected,Data Not Collected,No
30728,43388,25.0,Male,English,Data Not Collected,Data Not Collected,No
30729,43389,44.0,Female,English,White,Non-Hispanic or Latino,No
30730,43390,24.0,Female,English,White,Non-Hispanic or Latino,No
30731,43391,35.0,Male,English,White,Non-Hispanic or Latino,Yes
30732,43392,63.0,Male,English,White,Client Refused,No
30733,43394,72.0,Female,English,White,Client Refused,No
30734,43396,29.0,Male,English,Data Not Collected,Data Not Collected,Client refused
30735,43397,5.0,Male,English,Data Not Collected,Data Not Collected,
30736,43398,23.0,Female,English,Data Not Collected,Data Not Collected,No
30737,43399,27.0,Female,English,Data Not Collected,Data Not Collected,No
30738,43400,27.0,Male,English,Data Not Collected,Data Not Collected,No
30739,43401,9.0,Female,English,Data Not Collected,Data Not Collected,
30740,43402,28.0,Male,English,Data Not Collected,Data Not Collected,No
30741,43403,63.0,Male,English,Data Not Collected,Data Not Collected,No
30742,43404,97.0,Female,English,White,Non-Hispanic or Latino,No
30743,43406,95.0,Female,English,White,Non-Hispanic or Latino,No
30744,43409,32.0,Female,English,American Indian or Alaska Native,Non-Hispanic or Latino,No
30745,43410,12.0,Female,English,Data Not Collected,Data Not Collected,
30746,43411,10.0,Male,English,Data Not Collected,Data Not Collected,
30747,43412,8.0,Female,English,Data Not Collected,Data Not Collected,
30748,43413,53.0,Female,English,White,Non-Hispanic or Latino,No
30749,43414,42.0,Male,English,White,Non-Hispanic or Latino,No
30750,43415,14.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,
30751,43416,75.0,Client Refused,English,Data Not Collected,Data Not Collected,Client refused
30752,43417,19.0,Male,English,Data Not Collected,Data Not Collected,
30753,43418,51.0,Male,English,Data Not Collected,Data Not Collected,Client refused
30754,43419,23.0,Female,English,Data Not Collected,Data Not Collected,
30755,43420,21.0,Female,English,Data Not Collected,Data Not Collected,
30756,43421,42.0,Female,English,Data Not Collected,Data Not Collected,Client refused
30757,43422,38.0,Male,English,Data Not Collected,Data Not Collected,Client refused
30758,43423,28.0,Female,English,Data Not Collected,Data Not Collected,No
30759,43424,30.0,Male,English,Data Not Collected,Data Not Collected,Client refused
30760,43425,,Male,English,Data Not Collected,Data Not Collected,
30761,43426,9.0,Male,English,Data Not Collected,Data Not Collected,
30762,43427,5.0,Male,English,Data Not Collected,Data Not Collected,
30763,43430,25.0,Female,English,Data Not Collected,Data Not Collected,Client refused
30764,43431,27.0,Female,English,Data Not Collected,Data Not Collected,No
30765,43432,86.0,Male,English,White,Client Refused,Client refused
30766,43433,5.0,Female,English,White,Non-Hispanic or Latino,
30767,43434,,Female,English,White,Client Refused,
30768,43435,93.0,Female,English,White,Data Not Collected,Client refused
30769,43437,74.0,Female,English,White,Non-Hispanic or Latino,No
30770,43439,86.0,Female,English,White,Non-Hispanic or Latino,No
30771,43441,84.0,Female,English,Multi-Racial,Client Refused,Client refused
30772,43446,98.0,Female,English,White,Client Refused,Yes
30773,43448,29.0,Male,English,White,Client Refused,No
30774,43449,27.0,Female,English,White,Non-Hispanic or Latino,No
30775,43450,66.0,Female,English,White,Non-Hispanic or Latino,No
30776,43453,62.0,Female,English,White,Non-Hispanic or Latino,No
30777,43454,30.0,Male,English,Data Not Collected,Data Not Collected,No
30778,43455,47.0,Female,English,Data Not Collected,Data Not Collected,No
30779,43456,39.0,Female,English,Data Not Collected,Data Not Collected,No
30780,43457,35.0,Male,English,Data Not Collected,Data Not Collected,No
30781,43458,28.0,Female,English,Data Not Collected,Data Not Collected,No
30782,43459,39.0,Female,English,Data Not Collected,Data Not Collected,Client refused
30783,43460,31.0,Female,English,Data Not Collected,Data Not Collected,No
30784,43461,37.0,Male,English,White,Non-Hispanic or Latino,No
30785,43462,105.0,Male,English,White,Non-Hispanic or Latino,Yes
30786,43464,88.0,Female,English,White,Non-Hispanic or Latino,No
30787,43466,67.0,Male,English,White,Client Refused,No
30788,43468,34.0,Male,English,Data Not Collected,Data Not Collected,No
30789,43469,38.0,Female,English,Data Not Collected,Data Not Collected,No
30790,43470,15.0,Female,English,White,Non-Hispanic or Latino,
30791,43471,17.0,Female,English,Data Not Collected,Data Not Collected,
30792,43472,27.0,Female,English,Data Not Collected,Data Not Collected,No
30793,43473,27.0,Female,English,Data Not Collected,Data Not Collected,Yes
30794,43474,28.0,Male,English,Data Not Collected,Data Not Collected,No
30795,43475,16.0,Female,English,Data Not Collected,Data Not Collected,
30796,43476,16.0,Female,English,Data Not Collected,Data Not Collected,
30797,43477,5.0,Female,English,Data Not Collected,Data Not Collected,
30798,43478,22.0,Male,English,Data Not Collected,Data Not Collected,
30799,43479,20.0,Female,English,Data Not Collected,Data Not Collected,
30800,43480,56.0,Female,English,Data Not Collected,Data Not Collected,No
30801,43481,60.0,Male,English,Data Not Collected,Data Not Collected,No
30802,43483,75.0,Female,English,White,Non-Hispanic or Latino,No
30803,43485,5.0,Female,English,Data Not Collected,Data Not Collected,
30804,43486,97.0,Male,English,White,Client Refused,Client refused
30805,43487,93.0,Female,English,White,Client Refused,Client refused
30806,43489,27.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,No
30807,43491,27.0,Male,English,Data Not Collected,Data Not Collected,No
30808,43492,37.0,Male,English,Data Not Collected,Data Not Collected,Yes
30809,43494,40.0,Male,English,Data Not Collected,Data Not Collected,No
30810,43495,47.0,Male,English,Data Not Collected,Data Not Collected,Client refused
30811,43496,36.0,Female,English,Data Not Collected,Non-Hispanic or Latino,No
30812,43497,20.0,Male,English,Data Not Collected,Data Not Collected,
30813,43498,11.0,Female,English,Data Not Collected,Data Not Collected,
30814,43499,10.0,Female,English,Data Not Collected,Data Not Collected,
30815,43500,47.0,Male,English,Data Not Collected,Data Not Collected,No
30816,43501,32.0,Female,English,Data Not Collected,Data Not Collected,Client refused
30817,43502,34.0,Male,English,Data Not Collected,Data Not Collected,Client refused
30818,43503,50.0,Male,English,Data Not Collected,Data Not Collected,No
30819,43504,39.0,Female,English,Data Not Collected,Data Not Collected,No
30820,43505,19.0,Male,English,Data Not Collected,Data Not Collected,
30821,43506,17.0,Male,English,Data Not Collected,Data Not Collected,
30822,43507,15.0,Male,English,Data Not Collected,Data Not Collected,
30823,43508,11.0,Female,English,Data Not Collected,Data Not Collected,
30824,43509,11.0,Female,English,Data Not Collected,Data Not Collected,
30825,43510,17.0,Female,English,Data Not Collected,Data Not Collected,
30826,43511,14.0,Female,English,Data Not Collected,Data Not Collected,
30827,43512,42.0,Male,English,White,Non-Hispanic or Latino,No
30828,43513,17.0,Male,English,White,Non-Hispanic or Latino,
30829,43514,63.0,Female,English,White,Non-Hispanic or Latino,Client refused
30830,43515,58.0,Male,English,White,Non-Hispanic or Latino,Yes
30831,43516,47.0,Male,English,White,Non-Hispanic or Latino,No
30832,43517,58.0,Female,English,Data Not Collected,Data Not Collected,No
30833,43518,37.0,Male,English,Data Not Collected,Data Not Collected,Client refused
30834,43519,50.0,Female,English,Data Not Collected,Data Not Collected,Client refused
30835,43520,11.0,Female,English,Data Not Collected,Data Not Collected,
30836,43521,45.0,Male,English,White,Non-Hispanic or Latino,No
30837,43522,14.0,Male,English,Data Not Collected,Data Not Collected,
30838,43523,14.0,Male,English,Data Not Collected,Data Not Collected,
30839,43524,32.0,Male,English,Data Not Collected,Data Not Collected,No
30840,43525,31.0,Male,English,Data Not Collected,Data Not Collected,No
30841,43526,26.0,Male,English,Data Not Collected,Data Not Collected,No
30842,43527,25.0,Female,English,Data Not Collected,Data Not Collected,No
30843,43528,9.0,Female,English,Data Not Collected,Data Not Collected,
30844,43529,5.0,Male,English,Data Not Collected,Data Not Collected,
30845,43530,85.0,Female,English,Data Not Collected,Data Not Collected,No
30846,43532,98.0,Female,English,White,Non-Hispanic or Latino,No
30847,43534,78.0,Female,English,White,Client Refused,Client refused
30848,43536,93.0,Female,English,White,Non-Hispanic or Latino,No
30849,43538,77.0,Male,English,White,Non-Hispanic or Latino,No
30850,43540,79.0,Female,English,Client Refused,Client Refused,Client refused
30851,43541,53.0,Male,English,White,Hispanic or Latino,No
30852,43542,26.0,Male,English,Data Not Collected,Data Not Collected,No
30853,43543,47.0,Female,English,Data Not Collected,Data Not Collected,Client refused
30854,43544,23.0,Male,English,Data Not Collected,Data Not Collected,
30855,43545,20.0,Male,English,Data Not Collected,Data Not Collected,
30856,43546,27.0,Male,English,Data Not Collected,Data Not Collected,Client refused
30857,43547,36.0,Female,English,Multi-Racial,Non-Hispanic or Latino,No
30858,43548,16.0,Female,English,Data Not Collected,Data Not Collected,
30859,43554,6.0,Female,English,Data Not Collected,Data Not Collected,
30860,43555,17.0,Male,English,Data Not Collected,Data Not Collected,
30861,43556,56.0,Male,English,Native Hawaiian or Other Pacific Islander,Non-Hispanic or Latino,Yes
30862,43557,54.0,Male,English,Data Not Collected,Data Not Collected,No
30863,43558,55.0,Male,English,Data Not Collected,Data Not Collected,No
30864,43560,51.0,Male,English,Data Not Collected,Data Not Collected,No
30865,43561,50.0,Female,English,Data Not Collected,Data Not Collected,No
30866,43562,29.0,Male,English,White,Non-Hispanic or Latino,No
30867,43563,30.0,Female,English,White,Hispanic or Latino,No
30868,43564,37.0,Male,English,White,Non-Hispanic or Latino,No
30869,43565,34.0,Female,English,White,Non-Hispanic or Latino,No
30870,43566,14.0,Female,English,White,Non-Hispanic or Latino,
30871,43567,7.0,Male,English,White,Non-Hispanic or Latino,
30872,43568,54.0,Male,English,Data Not Collected,Data Not Collected,No
30873,43569,98.0,Female,English,White,Non-Hispanic or Latino,Client refused
30874,43571,35.0,Female,English,Data Not Collected,Data Not Collected,No
30875,43572,12.0,Female,English,Data Not Collected,Data Not Collected,
30876,43573,89.0,Female,English,White,Non-Hispanic or Latino,No
30877,43574,87.0,Male,English,White,Client Refused,Yes
30878,43576,89.0,Male,English,White,Client Refused,No
30879,43578,97.0,Female,English,White,Client Refused,Client refused
30880,43582,90.0,Male,English,White,Non-Hispanic or Latino,No
30881,43585,5.0,Female,English,Data Not Collected,Data Not Collected,
30882,43586,33.0,Male,English,Client Refused,Hispanic or Latino,No
30883,43587,46.0,Female,English,Data Not Collected,Data Not Collected,No
30884,43588,28.0,Male,English,Data Not Collected,Data Not Collected,Client refused
30885,43589,32.0,Male,English,Data Not Collected,Data Not Collected,No
30886,43590,5.0,Female,English,Data Not Collected,Data Not Collected,
30887,43591,5.0,Male,English,Data Not Collected,Data Not Collected,
30888,43592,6.0,Female,English,Data Not Collected,Data Not Collected,
30889,43593,5.0,Male,English,Data Not Collected,Data Not Collected,
30890,43594,39.0,Female,English,White,Non-Hispanic or Latino,No
30891,43595,5.0,Female,English,Data Not Collected,Data Not Collected,
30892,43596,65.0,Female,English,Data Not Collected,Data Not Collected,No
30893,43597,68.0,Male,English,Data Not Collected,Data Not Collected,No
30894,43598,33.0,Female,English,Data Not Collected,Data Not Collected,No
30895,43600,35.0,Female,English,Data Not Collected,Data Not Collected,No
30896,43601,38.0,Male,English,Data Not Collected,Data Not Collected,No
30897,43602,5.0,Male,English,Data Not Collected,Data Not Collected,
30898,43603,50.0,Female,English,Data Not Collected,Data Not Collected,Client refused
30899,43604,53.0,Female,English,Data Not Collected,Data Not Collected,No
30900,43605,41.0,Male,English,Data Not Collected,Data Not Collected,No
30901,43606,96.0,Male,English,White,Client Refused,Client refused
30902,43607,92.0,Female,English,White,Client Refused,Client refused
30903,43608,24.0,Female,English,Data Not Collected,Client Refused,No
30904,43609,6.0,Male,English,Data Not Collected,Data Not Collected,
30905,43611,39.0,Female,English,Multi-Racial,Non-Hispanic or Latino,No
30906,43612,7.0,Female,English,White,Non-Hispanic or Latino,
30907,43613,26.0,Male,English,Data Not Collected,Data Not Collected,No
30908,43615,32.0,Male,English,White,Non-Hispanic or Latino,No
30909,43616,23.0,Male,English,Data Not Collected,Data Not Collected,No
30910,43617,33.0,Male,English,Data Not Collected,Data Not Collected,No
30911,43618,66.0,Female,English,White,Data Not Collected,Client refused
30912,43619,49.0,Male,English,White,Non-Hispanic or Latino,Yes
30913,43621,36.0,Male,English,Data Not Collected,Data Not Collected,No
30914,43622,43.0,Female,English,White,Non-Hispanic or Latino,No
30915,43623,14.0,Male,English,White,Non-Hispanic or Latino,
30916,43624,13.0,Female,English,White,Non-Hispanic or Latino,
30917,43625,30.0,Female,English,Data Not Collected,Data Not Collected,Client refused
30918,43626,5.0,Female,English,Data Not Collected,Data Not Collected,
30919,43629,29.0,Female,English,Black or African American,Non-Hispanic or Latino,No
30920,43630,44.0,Male,English,White,Non-Hispanic or Latino,No
30921,43631,32.0,Male,English,Black or African American,Non-Hispanic or Latino,Data Not Collected
30922,43632,8.0,Female,English,Black or African American,Non-Hispanic or Latino,
30923,43633,5.0,Female,English,Black or African American,Non-Hispanic or Latino,
30924,43634,47.0,Female,English,White,Non-Hispanic or Latino,No
30925,43635,22.0,Female,English,White,Non-Hispanic or Latino,
30926,43636,15.0,Male,English,White,Non-Hispanic or Latino,
30927,43637,89.0,Female,English,White,Non-Hispanic or Latino,No
30928,43639,7.0,Female,English,White,Hispanic or Latino,
30929,43640,5.0,Female,English,White,Non-Hispanic or Latino,
30930,43641,32.0,Female,English,White,Non-Hispanic or Latino,No
30931,43642,36.0,Female,English,White,Non-Hispanic or Latino,No
30932,43643,17.0,Male,English,Black or African American,Non-Hispanic or Latino,
30933,43644,14.0,Female,English,White,Non-Hispanic or Latino,
30934,43646,25.0,Male,English,Black or African American,Non-Hispanic or Latino,Data Not Collected
30935,43647,12.0,Male,English,Data Not Collected,Data Not Collected,
30936,43648,10.0,Male,English,Data Not Collected,Data Not Collected,
30937,43649,51.0,Female,English,White,Non-Hispanic or Latino,No
30938,43650,67.0,Female,English,Data Not Collected,Data Not Collected,No
30939,43651,50.0,Female,English,White,Non-Hispanic or Latino,No
30940,43652,67.0,Male,English,Client Refused,Non-Hispanic or Latino,No
30941,43653,27.0,Male,English,Data Not Collected,Data Not Collected,Client refused
30942,43655,55.0,Female,English,White,Non-Hispanic or Latino,No
30943,43656,103.0,Female,English,Client Refused,Client Refused,Client refused
30944,43657,37.0,Female,English,White,Non-Hispanic or Latino,No
30945,43658,55.0,Male,English,Data Not Collected,Hispanic or Latino,No
30946,43659,49.0,Male,English,Data Not Collected,Data Not Collected,No
30947,43660,48.0,Female,English,Multi-Racial,Data Not Collected,Client refused
30948,43661,22.0,Female,English,Data Not Collected,Data Not Collected,
30949,43662,30.0,Female,English,Data Not Collected,Data Not Collected,No
30950,43663,5.0,Male,English,Data Not Collected,Data Not Collected,
30951,43664,,Female,English,Data Not Collected,Data Not Collected,
30952,43665,,Male,English,Data Not Collected,Data Not Collected,Yes
30953,43666,38.0,Male,English,Data Not Collected,Data Not Collected,Yes
30954,43667,45.0,Male,English,Data Not Collected,Data Not Collected,No
30955,43668,61.0,Male,English,Data Not Collected,Data Not Collected,No
30956,43669,59.0,Male,English,White,Non-Hispanic or Latino,Yes
30957,43670,51.0,Male,English,White,Non-Hispanic or Latino,No
30958,43671,64.0,Male,English,White,Non-Hispanic or Latino,No
30959,43672,28.0,Female,English,White,Non-Hispanic or Latino,No
30960,43673,30.0,Male,English,White,Non-Hispanic or Latino,No
30961,43674,33.0,Male,English,Data Not Collected,Data Not Collected,No
30962,43675,56.0,Male,English,Data Not Collected,Data Not Collected,No
30963,43676,5.0,Female,English,White,Non-Hispanic or Latino,
30964,43677,27.0,Male,English,Data Not Collected,Data Not Collected,No
