FamilyID,EntityID,DateAdded,DateRemoved,Relation to HoH
26692,41919,2016-05-30 00:00:00.000,9999-12-31 00:00:00.000,Self
26693,41920,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Self
26693,41921,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Other Non-Relative
26693,41922,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Other Non-Relative
26694,41923,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Self
26694,41924,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Significant Other
26695,41925,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Self
20455,41926,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Step-Child
20455,41927,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Step-Child
20455,41928,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Child
26696,41929,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Self
26697,41930,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Self
26698,41931,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Self
26699,41932,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Self
26700,41933,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Self
26701,41934,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Self
26702,41935,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Self
26703,41936,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Self
18921,41937,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Child
26704,41938,2016-05-31 00:00:00.000,9999-12-31 00:00:00.000,Self
26705,41939,2016-06-01 00:00:00.000,9999-12-31 00:00:00.000,Self
26706,41941,2016-06-01 00:00:00.000,9999-12-31 00:00:00.000,Self
26706,48047,2016-06-01 00:00:00.000,9999-12-31 00:00:00.000,Child
17662,41943,2016-06-01 00:00:00.000,9999-12-31 00:00:00.000,Child
26707,41944,2016-06-01 00:00:00.000,9999-12-31 00:00:00.000,Self
26707,41945,2016-06-01 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26707,41946,2016-06-01 00:00:00.000,9999-12-31 00:00:00.000,Child
26707,41947,2016-06-01 00:00:00.000,9999-12-31 00:00:00.000,Child
15449,41948,2016-06-01 00:00:00.000,2017-07-14 00:00:00.000,Child
26708,41949,2016-06-01 00:00:00.000,9999-12-31 00:00:00.000,Self
26708,41950,2016-06-01 00:00:00.000,9999-12-31 00:00:00.000,Other Relative
26709,41951,2016-06-01 00:00:00.000,9999-12-31 00:00:00.000,Self
26710,41952,2016-06-01 00:00:00.000,9999-12-31 00:00:00.000,Self
26711,41955,2016-06-01 00:00:00.000,9999-12-31 00:00:00.000,Self
26711,41956,2016-06-01 00:00:00.000,9999-12-31 00:00:00.000,Child
12398,41957,2016-06-01 00:00:00.000,2017-02-01 00:00:00.000,Other Relative
26712,41958,2016-06-02 00:00:00.000,9999-12-31 00:00:00.000,Self
26713,41959,2016-06-02 00:00:00.000,9999-12-31 00:00:00.000,Self
26713,41960,2016-06-02 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26714,41961,2016-06-02 00:00:00.000,9999-12-31 00:00:00.000,Self
26715,41962,2016-06-02 00:00:00.000,9999-12-31 00:00:00.000,Self
19424,41963,2016-06-02 00:00:00.000,2016-10-04 00:00:00.000,Other Non-Relative
26716,41964,2016-06-02 00:00:00.000,9999-12-31 00:00:00.000,Self
26717,41965,2016-06-02 00:00:00.000,9999-12-31 00:00:00.000,Self
16065,41966,2016-06-02 00:00:00.000,2017-01-06 00:00:00.000,Spouse
16065,41967,2016-06-02 00:00:00.000,2017-01-12 00:00:00.000,Step-Child
16065,41968,2016-06-02 00:00:00.000,2017-01-12 00:00:00.000,Step-Child
26718,41970,2016-06-02 00:00:00.000,9999-12-31 00:00:00.000,Self
26718,41971,2016-06-02 00:00:00.000,9999-12-31 00:00:00.000,Child
26718,41972,2016-06-02 00:00:00.000,9999-12-31 00:00:00.000,Child
26719,41973,2016-06-02 00:00:00.000,9999-12-31 00:00:00.000,Self
26720,41974,2016-06-03 00:00:00.000,9999-12-31 00:00:00.000,Self
26721,41975,2016-06-05 00:00:00.000,9999-12-31 00:00:00.000,Self
26722,41976,2016-06-06 00:00:00.000,9999-12-31 00:00:00.000,Self
26723,41977,2016-06-06 00:00:00.000,9999-12-31 00:00:00.000,Self
26723,41978,2016-06-06 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26724,41979,2016-06-06 00:00:00.000,9999-12-31 00:00:00.000,Self
26725,41980,2016-06-06 00:00:00.000,9999-12-31 00:00:00.000,Self
26725,41981,2016-06-06 00:00:00.000,9999-12-31 00:00:00.000,Child
26725,41982,2016-06-06 00:00:00.000,9999-12-31 00:00:00.000,Child
26725,41983,2016-06-06 00:00:00.000,9999-12-31 00:00:00.000,Child
26726,51280,2016-06-06 00:00:00.000,2017-11-30 00:00:00.000,Self
26726,41985,2016-06-06 00:00:00.000,2017-06-28 00:00:00.000,Spouse
26727,41986,2016-06-06 00:00:00.000,9999-12-31 00:00:00.000,Self
26728,41987,2016-06-06 00:00:00.000,9999-12-31 00:00:00.000,Self
8063,41988,2016-06-06 00:00:00.000,9999-12-31 00:00:00.000,Child
12730,11313,2016-06-06 00:00:00.000,2019-11-19 00:00:00.000,Spouse
26729,41067,2016-05-25 00:00:00.000,9999-12-31 00:00:00.000,Self
26729,41066,2016-06-06 00:00:00.000,2020-01-08 00:00:00.000,Other Relative
15476,7094,2016-06-06 00:00:00.000,2016-03-22 00:00:00.000,Other Relative
3684,41989,2016-06-06 00:00:00.000,9999-12-31 00:00:00.000,Child
3684,41990,2016-06-06 00:00:00.000,9999-12-31 00:00:00.000,Child
18869,27463,2016-04-29 00:00:00.000,9999-12-31 00:00:00.000,Child
26732,15496,2016-05-06 00:00:00.000,9999-12-31 00:00:00.000,Self
26733,41993,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Self
26733,41994,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Significant Other
26733,20393,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Child
26733,24989,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Child
26733,24421,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Child
26733,36339,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Other Non-Relative
26734,36354,2016-05-04 00:00:00.000,9999-12-31 00:00:00.000,Self
26735,41995,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Self
12789,41996,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Child
9387,41997,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26736,41998,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Self
14875,24492,2016-08-02 00:00:00.000,2016-08-02 00:00:00.000,Child
26737,13910,2016-03-10 00:00:00.000,9999-12-31 00:00:00.000,Self
26738,41999,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Self
26738,42000,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Parent
26738,42001,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Other Relative
26738,42002,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Other Relative
26739,22569,2016-03-02 00:00:00.000,9999-12-31 00:00:00.000,Self
26740,31133,2015-10-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26741,42003,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Self
26742,42004,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Self
26743,42005,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Self
26743,42006,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26742,42007,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26745,42009,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Self
26746,10796,2016-05-09 00:00:00.000,9999-12-31 00:00:00.000,Self
4241,42010,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Child
25988,42011,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Child
26747,19971,2016-06-06 00:00:00.000,9999-12-31 00:00:00.000,Self
9126,37148,2016-06-07 00:00:00.000,2019-11-12 00:00:00.000,Spouse
26748,30209,2016-06-07 00:00:00.000,9999-12-31 00:00:00.000,Self
26747,14872,2016-06-06 00:00:00.000,9999-12-31 00:00:00.000,Unknown
26749,6424,2016-05-10 00:00:00.000,9999-12-31 00:00:00.000,Self
26749,21767,2016-05-10 00:00:00.000,9999-12-31 00:00:00.000,Child
26750,42012,2016-06-08 00:00:00.000,9999-12-31 00:00:00.000,Self
26751,42013,2016-06-08 00:00:00.000,9999-12-31 00:00:00.000,Self
26752,42014,2016-06-08 00:00:00.000,9999-12-31 00:00:00.000,Self
26753,42015,2016-06-08 00:00:00.000,9999-12-31 00:00:00.000,Self
26754,42016,2016-06-08 00:00:00.000,9999-12-31 00:00:00.000,Self
26755,42017,2016-06-08 00:00:00.000,9999-12-31 00:00:00.000,Self
26755,42018,2016-06-08 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26755,42019,2016-06-08 00:00:00.000,9999-12-31 00:00:00.000,Child
26755,42020,2016-06-08 00:00:00.000,9999-12-31 00:00:00.000,Child
26756,42021,2016-06-08 00:00:00.000,9999-12-31 00:00:00.000,Self
26757,42022,2016-06-08 00:00:00.000,9999-12-31 00:00:00.000,Self
26758,42023,2016-06-08 00:00:00.000,9999-12-31 00:00:00.000,Self
26759,42025,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Self
26760,42026,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Self
26761,42027,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Self
9380,42028,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Child
26762,42029,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Self
26762,42030,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Child
26762,42031,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Child
12632,42032,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Child
26763,42033,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Self
26764,42034,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Self
26765,42035,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Self
26766,42036,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Self
26767,42037,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Self
26768,42038,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Self
26769,42039,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Self
26770,42040,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Self
26771,42041,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Self
26772,42042,2016-06-09 00:00:00.000,9999-12-31 00:00:00.000,Self
26773,42043,2016-06-10 00:00:00.000,9999-12-31 00:00:00.000,Self
26774,42044,2016-06-10 00:00:00.000,9999-12-31 00:00:00.000,Self
26775,42045,2016-06-10 00:00:00.000,9999-12-31 00:00:00.000,Self
26776,42046,2016-06-13 00:00:00.000,9999-12-31 00:00:00.000,Self
26776,42047,2016-06-13 00:00:00.000,9999-12-31 00:00:00.000,Child
26777,42048,2016-06-13 00:00:00.000,9999-12-31 00:00:00.000,Self
26778,42049,2016-06-13 00:00:00.000,9999-12-31 00:00:00.000,Self
26566,42050,2016-06-13 00:00:00.000,9999-12-31 00:00:00.000,Child
26566,42051,2016-06-13 00:00:00.000,9999-12-31 00:00:00.000,Child
26779,42052,2016-06-13 00:00:00.000,9999-12-31 00:00:00.000,Self
26779,42053,2016-06-13 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26780,42054,2016-06-13 00:00:00.000,9999-12-31 00:00:00.000,Self
26781,42055,2016-06-13 00:00:00.000,9999-12-31 00:00:00.000,Self
26782,42057,2016-06-13 00:00:00.000,9999-12-31 00:00:00.000,Self
26783,42058,2016-06-13 00:00:00.000,9999-12-31 00:00:00.000,Self
26783,42059,2016-06-13 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26784,42060,2016-06-13 00:00:00.000,9999-12-31 00:00:00.000,Self
26784,42061,2016-06-13 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26784,42062,2016-06-13 00:00:00.000,9999-12-31 00:00:00.000,Child
26785,42063,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26785,42064,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26785,42066,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Child
26786,42067,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26787,42068,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26788,42069,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26788,42070,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26788,42071,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Child
26788,42072,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Child
26788,42073,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Child
26789,42074,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26789,42075,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Child
26790,42076,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26791,42077,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26792,42078,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26793,42079,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26794,42080,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26795,42081,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26795,42082,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Child
26796,42083,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26798,42085,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26799,25876,2016-06-14 00:00:00.000,2017-05-03 00:00:00.000,Self
26800,42087,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
7577,42088,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Child
23699,42089,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Child
23699,42090,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Child
23699,42091,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Child
23699,42092,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Child
26801,42093,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26802,42094,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26803,42095,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26804,42096,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26805,42097,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26805,42098,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26805,42099,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Child
26806,42100,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26807,42101,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26808,42102,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26808,42103,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Spouse
20875,42104,2016-06-14 00:00:00.000,2018-08-31 00:00:00.000,Spouse
26809,42105,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26810,31481,2016-06-14 00:00:00.000,9999-12-31 00:00:00.000,Self
26810,31478,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26811,42106,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26810,31480,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Child
26810,31479,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Child
26812,42107,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26813,42108,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
7367,42109,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Spouse
7367,42110,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Child
7367,42111,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Child
26814,42112,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26815,42113,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26816,42114,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26817,42115,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26818,42116,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26818,42117,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Significant Other
26819,42118,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26820,42119,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26821,42120,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26822,42121,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
11207,21761,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26823,42122,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26824,42123,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26825,42124,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26826,42125,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26827,42126,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26808,42127,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Child
26808,42128,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Child
26808,42129,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Child
26808,42130,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Child
26828,42131,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26829,42132,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26830,42133,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26831,42135,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26832,42136,2016-06-15 00:00:00.000,9999-12-31 00:00:00.000,Self
26833,42137,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26834,42138,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26834,42139,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26835,42140,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26837,42142,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26839,42144,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26837,42145,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Significant Other
26840,42146,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26842,15178,2016-06-16 00:00:00.000,2016-11-22 00:00:00.000,Self
26843,7875,2016-06-16 00:00:00.000,2016-11-30 00:00:00.000,Self
26844,42150,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26832,28070,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26832,42151,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Other Non-Relative
26832,42152,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Other Non-Relative
26832,42153,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Child
26832,42154,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Child
26845,42155,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26846,42156,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26847,42157,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26848,42158,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26849,42162,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26850,42163,2016-06-16 00:00:00.000,2019-06-12 00:00:00.000,Self
26851,42164,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26851,42165,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Other Relative
26852,42166,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26852,42167,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Child
3379,42170,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Spouse
3379,42171,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Child
26854,42172,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26855,42173,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26856,42174,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26857,42175,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26858,42176,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26859,42177,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26861,42179,2016-06-16 00:00:00.000,9999-12-31 00:00:00.000,Self
26862,42180,2016-06-17 00:00:00.000,9999-12-31 00:00:00.000,Self
26863,42181,2016-06-17 00:00:00.000,9999-12-31 00:00:00.000,Self
26864,42182,2016-06-17 00:00:00.000,9999-12-31 00:00:00.000,Self
26865,42183,2016-06-17 00:00:00.000,9999-12-31 00:00:00.000,Self
26866,42184,2016-06-17 00:00:00.000,9999-12-31 00:00:00.000,Self
26867,42185,2016-06-17 00:00:00.000,9999-12-31 00:00:00.000,Self
26868,42186,2016-06-17 00:00:00.000,9999-12-31 00:00:00.000,Self
26869,42187,2016-06-17 00:00:00.000,9999-12-31 00:00:00.000,Self
26870,42188,2016-06-17 00:00:00.000,9999-12-31 00:00:00.000,Self
26870,42189,2016-06-17 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26871,42190,2016-06-17 00:00:00.000,9999-12-31 00:00:00.000,Self
26872,42191,2016-06-17 00:00:00.000,9999-12-31 00:00:00.000,Self
26873,42192,2016-06-17 00:00:00.000,9999-12-31 00:00:00.000,Self
26874,42193,2016-06-17 00:00:00.000,9999-12-31 00:00:00.000,Self
26875,42194,2016-06-17 00:00:00.000,9999-12-31 00:00:00.000,Self
26876,42195,2016-06-17 00:00:00.000,9999-12-31 00:00:00.000,Self
26877,42196,2016-06-19 00:00:00.000,9999-12-31 00:00:00.000,Self
26878,42197,2016-06-19 00:00:00.000,9999-12-31 00:00:00.000,Self
26879,42198,2016-06-19 00:00:00.000,9999-12-31 00:00:00.000,Self
26880,42199,2016-06-19 00:00:00.000,9999-12-31 00:00:00.000,Self
26881,42200,2016-06-19 00:00:00.000,9999-12-31 00:00:00.000,Self
26882,42201,2016-06-19 00:00:00.000,9999-12-31 00:00:00.000,Self
26883,42202,2016-06-19 00:00:00.000,9999-12-31 00:00:00.000,Self
26884,42203,2016-06-19 00:00:00.000,9999-12-31 00:00:00.000,Self
26885,42204,2016-06-19 00:00:00.000,9999-12-31 00:00:00.000,Self
27877,43196,2016-06-20 00:00:00.000,9999-12-31 00:00:00.000,Self
27877,43197,2016-06-20 00:00:00.000,9999-12-31 00:00:00.000,Child
27877,43198,2016-06-20 00:00:00.000,9999-12-31 00:00:00.000,Child
27877,43199,2016-06-20 00:00:00.000,2017-01-18 00:00:00.000,Other Relative
27878,43200,2016-06-20 00:00:00.000,9999-12-31 00:00:00.000,Self
27878,43201,2016-06-20 00:00:00.000,9999-12-31 00:00:00.000,Spouse
27879,43202,2016-06-20 00:00:00.000,9999-12-31 00:00:00.000,Self
27880,43203,2016-06-20 00:00:00.000,9999-12-31 00:00:00.000,Self
27881,43204,2016-06-20 00:00:00.000,9999-12-31 00:00:00.000,Self
27882,43205,2016-06-20 00:00:00.000,9999-12-31 00:00:00.000,Self
27883,43206,2016-06-20 00:00:00.000,9999-12-31 00:00:00.000,Self
27884,43207,2016-06-20 00:00:00.000,9999-12-31 00:00:00.000,Self
27885,43208,2016-06-20 00:00:00.000,9999-12-31 00:00:00.000,Self
27886,43209,2016-06-20 00:00:00.000,9999-12-31 00:00:00.000,Self
27886,43210,2016-06-20 00:00:00.000,9999-12-31 00:00:00.000,Other Non-Relative
27886,43211,2016-06-20 00:00:00.000,9999-12-31 00:00:00.000,Other Relative
6315,41496,2016-06-21 00:00:00.000,2016-06-21 00:00:00.000,Spouse
27887,43212,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27888,43213,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27889,43214,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27890,43215,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27891,43216,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27892,43217,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27893,43218,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27894,43219,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27895,43220,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27896,43221,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27897,43222,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27898,43223,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27899,43224,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27899,43225,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Child
27899,43226,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Child
27900,43227,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27901,43228,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27902,43229,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27903,43230,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27904,43235,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27905,43236,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27906,43237,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27907,43238,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27908,43239,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27909,43240,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27910,43241,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27911,43242,2016-06-21 00:00:00.000,2016-10-31 00:00:00.000,Self
27912,43243,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27913,43244,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27914,43245,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27915,43246,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27915,43247,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Spouse
27916,43248,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27917,43249,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27918,43250,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
27919,43251,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Self
16270,43252,2016-06-21 00:00:00.000,9999-12-31 00:00:00.000,Child
27920,43253,2016-06-22 00:00:00.000,9999-12-31 00:00:00.000,Self
27921,43254,2016-06-22 00:00:00.000,9999-12-31 00:00:00.000,Self
27922,43255,2016-06-22 00:00:00.000,9999-12-31 00:00:00.000,Self
21486,43256,2016-06-22 00:00:00.000,9999-12-31 00:00:00.000,Spouse
27924,43258,2016-06-22 00:00:00.000,9999-12-31 00:00:00.000,Self
27925,43259,2016-06-22 00:00:00.000,9999-12-31 00:00:00.000,Self
4546,43260,2016-06-22 00:00:00.000,9999-12-31 00:00:00.000,Child
